school_name,school_type,local_authority,sector,pupils,postcode,latitude,longitude,near_transport
LLANDOUGH COUNTY PRIMARY,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,184.0,CF64 2QD,51.450114285034736,-3.197399858093699,True
Y BONT FAEN PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,269.0,CF71 7BN,51.45953196127842,-3.4474012969642045,True
YSGOL PEN-Y-GARTH,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,320.0,CF64 2QN,51.44113483735374,-3.196172158113731,True
Ysgol Gymraeg Sant Baruc,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,337.0,CF62 5AT,51.397789848541514,-3.2794388725850045,True
OAK FIELD PRIMARY AND NURSERY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,156.0,CF62 9DU,51.41602894603191,-3.2688570219778974,True
YSGOL IOLO MORGANWG,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,195.0,CF71 7ER,51.45892796721085,-3.4453382031910995,True
YSGOL GYMRAEG SANT CURIG,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,433.0,CF62 8HQ,51.40599505846459,-3.2784833618887292,True
YSGOL GYMRAEG GWAUN Y NANT,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,209.0,CF62 9DU,51.41602894603191,-3.2688570219778974,True
CADOXTON PRIMARY SCHOOL,Infants & Juniors,The Vale of Glamorgan,Primary,460.0,CF63 2JS,51.414123343354355,-3.2531905349734087,True
ROMILLY PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,684.0,CF62 6LF,51.40146289092464,-3.2873656565524176,True
Ysgol Gymraeg Dewi Sant,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,229.0,CF61 1TQ,51.4070116431806,-3.4750886482837826,True
DINAS POWYS PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,460.0,CF64 4JU,51.43345404312117,-3.2120837187273814,True
Ysgol Y Ddraig,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,255.0,CF61 1TQ,51.40409725089991,-3.4759881620270683,True
ST NICHOLAS C/W PRIMARY SCHOOL,Infants & Juniors,The Vale of Glamorgan,Primary,152.0,CF5 6SG,51.4608727379657,-3.3126036532760037,True
PETERSTON-SUPER-ELY PRIMARY,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,136.0,CF5 6LP,51.48122588753282,-3.3197448686489364,True
GWENFO C/W PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,233.0,CF5 6AN,51.44905766457129,-3.2644143158556385,True
St Brides C W Primary School,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,220.0,CF32 0TB,51.46087586462278,-3.5933655715294246,True
Wick and Marcross C/W Primary,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,144.0,CF71 7QE,51.43765326173896,-3.549619244114415,True
PENDOYLAN C/W PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,222.0,CF71 7UJ,51.482097142738795,-3.3560759315382422,True
ST ANDREW'S C/W PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,236.0,CF64 4HB,51.432558780849526,-3.2288705236968176,True
LLANSANNOR C/W PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,228.0,CF71 7SZ,51.502712221117825,-3.4400956813433585,False
ST DAVID'S CHURCH-IN-WALES,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,187.0,CF71 7NL,51.47020187903495,-3.525858154643745,True
ST. JOSEPH'S RC PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,217.0,CF64 2TQ,51.43233346562073,-3.196877281437124,True
ALL SAINTS CW PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,207.0,CF62 7FG,51.40725834795342,-3.2897495271825696,True
St Helen's Catholic Primary School,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,317.0,CF63 4EH,51.41055811364779,-3.2712340451736823,True
LLANTWIT MAJOR SCHOOL,Secondary (ages 11-19),The Vale of Glamorgan,Secondary,980.0,CF61 1TQ,51.40548806978675,-3.476289159362003,True
St Cyres Comprehensive School,Secondary (ages 11-19),The Vale of Glamorgan,Secondary,1226.0,CF64 2XP,51.437866736812495,-3.196362137409042,True
Whitmore High School,Secondary (ages 11-19),The Vale of Glamorgan,Secondary,1091.0,CF62 8ZJ,51.41521064691084,-3.2878163293947,True
Pencoedtre High School,Secondary (ages 11-19),The Vale of Glamorgan,Secondary,1061.0,CF62 9YQ,51.42467768060184,-3.267280292522668,True
St Richard Gwyn Catholic High School,Secondary (ages 11-16),The Vale of Glamorgan,Secondary,817.0,CF63 1BL,51.421990245960615,-3.2420408027660423,True
Stanwell School,Secondary (ages 11-19),The Vale of Glamorgan,Secondary,1923.0,CF64 2XL,51.43343178497466,-3.1825776391562144,True
YSGOL GYMRAEG BRO MORGANNWG,Middle (ages 3-19),The Vale of Glamorgan,Middle,1431.0,CF62 8YU,51.412393455914156,-3.2863069744719247,True
PENDERYN PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,194.0,CF44 9JW,51.76357077819924,-3.5218818215880625,True
OAKLANDS PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,206.0,CF44 6TF,51.69604973663127,-3.4244931302416997,True
Alaw Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,157.0,CF40 2UU,51.61931585310118,-3.4346122398078234,True
ABERNANT COUNTY PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,112.0,CF44 0SF,51.719971010036254,-3.4338442864006966,True
Brynnau Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,247.0,CF72 9QJ,51.537457797590676,-3.4647674560536177,True
COEDPENMAEN COUNTY PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,209.0,CF37 4LE,51.60642946263568,-3.333279360295716,True
BODRINGALLT PRIMARY SCHOOL.,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,75.0,CF41 7QE,51.6465062644005,-3.466719275721894,True
BLAENGWAWR PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,221.0,CF44 6YP,51.70526133437505,-3.434507900448385,True
Coedylan Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,146.0,CF37 2DB,51.60596953788415,-3.342074627306427,True
Caegarw Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,167.0,CF45 4BH,51.685162099873324,-3.376110232596966,True
Cwmlai Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,431.0,CF39 8AS,51.571640168368866,-3.427266402188961,True
DOLAU PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,510.0,CF72 9RP,51.53267765500636,-3.455083997668602,True
Capcoch Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,150.0,CF44 6AD,51.69039683261111,-3.414578964898144,True
Caradog Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,193.0,CF44 7PB,51.711698696830865,-3.4484912054850225,True
Ffynnon Taf Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,157.0,CF15 7PR,51.546481746905684,-3.2716182605548236,True
DARRAN PARK PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,320.0,CF43 4LE,51.660354773449846,-3.4499903682079185,True
LLANILLTUD FAERDREF PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,182.0,CF38 1DB,51.56590453108721,-3.319627668158072,True
GELLI PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,203.0,CF41 7PX,51.64586160778643,-3.476541250118536,True
Llantrisant Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,127.0,CF72 8EL,51.54529635485109,-3.3773944593270544,True
Hafod Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,110.0,CF37 2NL,51.60953611874061,-3.3818656981335447,True
MAES-Y-COED PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,248.0,CF37 1EQ,51.59820103625104,-3.3498731434565143,True
CWMDAR COUNTY PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,281.0,CF44 8UA,51.719593086594685,-3.474541393928471,True
PARCLEWIS PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,270.0,CF37 1BE,51.59666909197492,-3.3280991042655694,True
Llanharan Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,145.0,CF72 9PW,51.54122346899359,-3.4424361190380584,True
LLWYNYPIA PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,185.0,CF40 2HL,51.62714896695964,-3.4593188956193632,True
DARRENLAS PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,222.0,CF45 3LT,51.67869451447189,-3.380918574809405,True
LLANHARI PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,154.0,CF72 9LQ,51.512276406826594,-3.4359731446655624,True
Pontyclun Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,395.0,CF72 9EG,51.52065263132124,-3.3915831482666303,True
PARC PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,241.0,CF42 6LY,51.654115377158,-3.516809537121887,True
HIRWAUN PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,294.0,CF44 9NF,51.735999074835696,-3.510252763434877,True
LLWYDCOED PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,132.0,CF44 0YA,51.73365342110004,-3.4589247061070183,True
Trallwng Infants School,Nursery & Infants,Rhondda Cynon Taf,Primary,77.0,CF37 4RD,51.608905428978325,-3.3345794406762144,True
PENGEULAN PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,136.0,CF45 3UW,51.67393852229513,-3.370115220861218,True
Pontrhondda Primary School,Infants & Juniors,Rhondda Cynon Taf,Primary,124.0,CF40 2SZ,51.63941351281776,-3.4535563962158107,True
Trehopcyn Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,110.0,CF37 2RH,51.60598429220113,-3.357988585889192,True
PONTYGWAITH PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,155.0,CF43 3LY,51.637616878795576,-3.433672489489839,True
TREROBART PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,155.0,CF37 3EF,51.63629334167939,-3.3589806182464303,True
Perthcelyn Community Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,126.0,CF45 3RJ,51.667982785696545,-3.3657564513285214,True
TON PENTRE JUNIOR SCHOOL,Juniors,Rhondda Cynon Taf,Primary,164.0,CF41 7EL,51.64866767010569,-3.49072542395699,True
Craig yr Hesg Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,162.0,CF37 3BP,51.622543646790795,-3.3292446495882766,True
Llwyn-crwn Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,272.0,CF38 2BE,51.55402811617288,-3.3610999207770345,True
Ton Pentre Infants,Nursery & Infants,Rhondda Cynon Taf,Primary,144.0,CF41 7LS,51.64484450515657,-3.486596475822204,True
Y.G.G.ABERDAR,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,426.0,CF44 8RT,51.717740484194486,-3.466663892338115,True
TREALAW COUNTY PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,119.0,CF40 2QW,51.62011636193917,-3.4470459161389586,True
Glenboi Community Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,150.0,CF45 3DW,51.68440179179825,-3.396338983389446,True
Cefn Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,129.0,CF37 3BD,51.62143095489151,-3.3419471082145416,True
TREORCHY PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,408.0,CF42 6SA,51.66129379118145,-3.5054102827533984,True
WILLIAMSTOWN PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,310.0,CF40 1AG,51.60292952811918,-3.4392650340217847,True
Maesybryn Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,321.0,CF38 2NS,51.55731198548118,-3.3312363534770433,True
TYLORSTOWN PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,115.0,CF43 3HH,51.64658646148089,-3.431816359922642,True
Tref-y-Rhyg Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,86.0,CF39 8PR,51.58296740366166,-3.417099439483573,True
Ysgol Gynradd Gymraeg Tonyrefail,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,197.0,CF39 8NT,51.585352633703486,-3.4273943367202864,True
Penygawsi Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,222.0,CF72 8PZ,51.535685218279646,-3.374984744215576,True
YSGOL GYMRAEG LLWYNCELYN,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,354.0,CF39 9TL,51.61152067202198,-3.40029670728285,True
YSGOL GYNRADD GYMRAEG YNYSWEN,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,222.0,CF42 6ED,51.665303516651655,-3.520118577356292,True
Tonysguboriau Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,241.0,CF72 8AA,51.535965597669424,-3.387825615367143,True
Y. G. G. G. Llantrisant,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,213.0,CF72 8TL,51.52615974262547,-3.3798295783922203,True
YSGOL GYMRAEG BODRINGALLT,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,141.0,CF41 7RX,51.645723415850206,-3.4660436033794437,True
Y.G.G. CASTELLAU,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,233.0,CF38 2AA,51.55795743215885,-3.3604088508498826,True
YSGOL GYMRAEG EVAN JAMES,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,310.0,CF37 1HF,51.60213497862757,-3.346351107307597,True
Ysgol Gymraeg Abercynon,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,266.0,CF45 4TH,51.651633803189895,-3.327508197924236,True
YGG BRONLLWYN School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,230.0,CF41 7NW,51.642194351021175,-3.4842696751564213,True
MISKIN PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,94.0,CF45 3BG,51.67513593205239,-3.376905402158451,True
Penpych Community Primary Scho,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,170.0,CF42 5SD,51.68332875486989,-3.550651393419256,True
Hendreforgan Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,233.0,CF39 8UH,51.582314706168624,-3.4665561566240903,True
Penyrenglyn Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,180.0,CF42 5AW,51.668496558688084,-3.5269786398126626,True
Penywaun Community School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,180.0,CF44 9DR,51.731502478297195,-3.4799249004965533,True
Penrhys Community Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,86.0,CF43 3PL,51.64422787079322,-3.4401246958362797,True
Gwaunmeisgyn Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,361.0,CF38 2SE,51.5534404916408,-3.3513312151652936,True
Gwauncelyn Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,372.0,CF38 1EU,51.569768749959515,-3.3158293087667143,True
Penrhiwceibr Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,118.0,CF45 3YD,51.66964080720982,-3.3631310734951785,True
Ynyshir Community Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,228.0,CF39 0HU,51.622381483181776,-3.4094286393902378,True
Cwmclydach Community Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,180.0,CF40 2BQ,51.626846614794154,-3.475591383520248,True
Aberdare Park Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,256.0,CF44 8LU,51.720100981767715,-3.456172020043461,True
Maerdy Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,293.0,CF43 4TW,51.6708241225316,-3.4814600611579407,True
Cwmbach Community Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,262.0,CF44 0HS,51.710366209304105,-3.416186241375715,True
Ynysboeth Community Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,125.0,CF45 4LJ,51.65966898106999,-3.345193413731006,True
Abercynon Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,334.0,CF45 4SU,51.64658960647309,-3.328285840398834,True
Cymmer Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,209.0,CF39 9HA,51.60538949127905,-3.4121946995199646,True
Cwmaman Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,201.0,CF44 6LA,51.68484717659928,-3.4496176894128348,True
Our Lady's R.C.,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,118.0,CF45 3UA,51.67936392487306,-3.3744446254684695,True
ST MICHAELS PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,248.0,CF37 1SP,51.58944077140234,-3.324019586241503,True
S.S.Gabriel and Raphael Prim,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,153.0,CF40 1BJ,51.61952243286683,-3.452906143347623,True
St. Margaret's Catholic Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,97.0,CF44 7PP,51.71047071130552,-3.453271805681155,True
ABERDARE TOWN C IN W PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,292.0,CF44 7HF,51.70999133324913,-3.4403602550812873,True
Bryncelynnog Comprehensive School,Secondary (ages 11-19),Rhondda Cynon Taf,Secondary,1348.0,CF38 2AE,51.56006904693821,-3.3589859940572127,True
Mountain Ash Comprehensive School,Secondary (ages 11-19),Rhondda Cynon Taf,Secondary,909.0,CF45 4DG,51.68827351184906,-3.389832338314121,True
Treorchy Comprehensive School,Secondary (ages 11-19),Rhondda Cynon Taf,Secondary,1433.0,CF42 6UL,51.65898130748856,-3.5111311493114816,True
Ferndale Community School,Secondary (ages 11-16),Rhondda Cynon Taf,Secondary,636.0,CF43 4AR,51.66912732321014,-3.472670342094914,True
Y Pant Comprehensive,Secondary (ages 11-19),Rhondda Cynon Taf,Secondary,1461.0,CF72 8YQ,51.530419168569544,-3.3846438130193617,True
Ysgol Gyfun Cwm Rhondda,Secondary (ages 11-19),Rhondda Cynon Taf,Secondary,625.0,CF39 9HA,51.60551558130714,-3.4136715459525084,True
Ysgol Gyfun Rhydywaun,Secondary (ages 11-19),Rhondda Cynon Taf,Secondary,1030.0,CF44 9ES,51.73452766826345,-3.493115230379756,True
Aberdare Community School,Secondary (ages 11-19),Rhondda Cynon Taf,Secondary,1227.0,CF44 7RP,51.712770314321496,-3.439019615920753,True
Cardinal Newman R.C.,Secondary (ages 11-16),Rhondda Cynon Taf,Secondary,980.0,CF37 5DP,51.58472223877,-3.3037472511810346,True
St John Baptist CIW High School,Secondary (ages 11-19),Rhondda Cynon Taf,Secondary,946.0,CF44 8BW,51.71465883762071,-3.458515880172578,True
Ysgol Llanhari,Middle (ages 3-19),Rhondda Cynon Taf,Middle,647.0,CF72 9XE,51.51159148148634,-3.437565615641675,True
Porth Community School,Middle (ages 3-16),Rhondda Cynon Taf,Middle,927.0,CF39 0BS,51.61677091229362,-3.4183545616876145,True
Ysgol Nantgwyn,Middle (ages 3-16),Rhondda Cynon Taf,Middle,1048.0,CF40 1HQ,51.61578236316622,-3.4557621083230474,True
Tonyrefail Community School,Middle (ages 3-19),Rhondda Cynon Taf,Middle,1707.0,CF39 8HG,51.58222963560149,-3.4392892578518848,True
Ysgol Garth Olwg,Middle (ages 3-19),Rhondda Cynon Taf,Middle,1210.0,CF38 1DX,51.56516354647541,-3.3223474556001804,True
Abercanaid Community,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,168.0,CF48 1SZ,51.72320425562753,-3.3616146115394128,True
Cyfarthfa Park Primary School,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,437.0,CF47 8RE,51.75361646172008,-3.3875495174070767,True
Caedraw Primary,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,228.0,CF47 8HA,51.74265037103971,-3.3788271102846528,True
Gellifaelog Primary School,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,226.0,CF47 9TJ,51.76214473291465,-3.3633802018313825,True
PANTYSGALLOG PRIMARY SCHOOL,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,412.0,CF48 2AD,51.77076781091647,-3.356379024412028,True
Gwaunfarren Primary,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,280.0,CF47 9AF,51.755697433963036,-3.3749794754472577,True
Heolgerrig Community School,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,210.0,CF48 1SB,51.74357426204697,-3.4040727302867464,True
YNYSOWEN PRIMARY,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,311.0,CF48 4QQ,51.69620036014278,-3.3421346320496705,True
YSGOL SANTES TUDFUL,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,411.0,CF47 0HU,51.74692590442414,-3.367673093782546,True
Bedlinog Community Primary School,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,110.0,CF46 6RG,51.70298401067176,-3.315668331479478,True
TRELEWIS PRIMARY SCHOOL,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,244.0,CF46 6AH,51.66826474471814,-3.294836873229016,True
YSGOL-Y-GRAIG,Infants & Juniors,Merthyr Tydfil,Primary,213.0,CF48 2LR,51.762406991407225,-3.40146913497855,True
Ysgol Gymraeg Rhyd-y-grug,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,278.0,CF48 4NT,51.68745739563163,-3.340924955867563,True
COED Y DDERWEN PRIMARY SCHOOL,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,223.0,CF48 1LG,51.75439040509354,-3.4018873380278354,True
Twynyrodyn Community School,"Nursery, Infants & Juniors",Merthyr Tydfil,Primary,298.0,CF47 0LW,51.744705786533515,-3.36605615475746,True
